osm_type,osm_id,name,industrial,landuse,man_made,power,geometry_wkt
way,480283112,,,,storage_tank,,"POLYGON ((69.858498 22.329901, 69.858441 22.329877, 69.858379 22.329876, 69.858321 22.329896, 69.858276 22.329936, 69.858251 22.329988, 69.858249 22.330046, 69.858271 22.3301, 69.858314 22.330141, 69.858371 22.330165, 69.858433 22.330166, 69.858491 22.330146, 69.858536 22.330106, 69.858561 22.330053, 69.858563 22.329996, 69.858541 22.329942, 69.858498 22.329901))"
way,480283710,,,,storage_tank,,"POLYGON ((69.875176 22.324926, 69.875128 22.324905, 69.875073 22.324902, 69.875022 22.324919, 69.874982 22.324953, 69.874959 22.324998, 69.874956 22.325048, 69.874974 22.325095, 69.87501 22.325132, 69.875059 22.325154, 69.875113 22.325157, 69.875164 22.32514, 69.875205 22.325106, 69.875228 22.325061, 69.875231 22.325011, 69.875213 22.324964, 69.875176 22.324926))"
way,480283711,,,,storage_tank,,"POLYGON ((69.874871 22.325132, 69.874821 22.325112, 69.874767 22.32511, 69.874716 22.325127, 69.874676 22.325161, 69.874654 22.325207, 69.874651 22.325257, 69.87467 22.325304, 69.874707 22.325341, 69.874756 22.325362, 69.874811 22.325364, 69.874862 22.325346, 69.874902 22.325312, 69.874924 22.325267, 69.874926 22.325216, 69.874908 22.325169, 69.874871 22.325132))"
way,480283712,,,,storage_tank,,"POLYGON ((69.875202 22.325348, 69.875152 22.325325, 69.875097 22.325322, 69.875044 22.325338, 69.875002 22.325372, 69.874977 22.325418, 69.874974 22.325469, 69.874991 22.325518, 69.875028 22.325557, 69.875077 22.32558, 69.875133 22.325583, 69.875186 22.325567, 69.875228 22.325533, 69.875252 22.325487, 69.875256 22.325436, 69.875238 22.325387, 69.875202 22.325348))"
way,480283713,,,,storage_tank,,"POLYGON ((69.874911 22.32556, 69.87486 22.325536, 69.874803 22.325532, 69.874748 22.325548, 69.874704 22.325583, 69.874678 22.32563, 69.874674 22.325683, 69.874691 22.325733, 69.874728 22.325774, 69.87478 22.325798, 69.874837 22.325802, 69.874891 22.325786, 69.874935 22.325752, 69.874961 22.325704, 69.874966 22.325651, 69.874948 22.325601, 69.874911 22.32556))"
way,480283724,,,,storage_tank,,"POLYGON ((69.856912 22.335019, 69.856883 22.335011, 69.856853 22.335014, 69.856826 22.335027, 69.856807 22.335049, 69.856798 22.335076, 69.856801 22.335104, 69.856816 22.335129, 69.85684 22.335147, 69.856869 22.335155, 69.856899 22.335152, 69.856926 22.335138, 69.856945 22.335116, 69.856953 22.335089, 69.85695 22.335061, 69.856936 22.335037, 69.856912 22.335019))"
way,480283725,,,,storage_tank,,"POLYGON ((69.852999 22.332813, 69.852977 22.332808, 69.852954 22.332811, 69.852935 22.332821, 69.852921 22.332838, 69.852915 22.332858, 69.852918 22.332879, 69.85293 22.332897, 69.852948 22.33291, 69.85297 22.332915, 69.852992 22.332913, 69.853012 22.332902, 69.853026 22.332885, 69.853031 22.332865, 69.853028 22.332844, 69.853017 22.332826, 69.852999 22.332813))"
way,480735666,,cooling,,,,"POLYGON ((69.706613 22.30283, 69.706486 22.302869, 69.707028 22.304393, 69.707155 22.304354, 69.706613 22.30283))"
way,480735670,,cooling,,,,"POLYGON ((69.707332 22.301209, 69.707879 22.302722, 69.708027 22.302677, 69.70748 22.301163, 69.707332 22.301209))"
way,480735672,,cooling,,,,"POLYGON ((69.708362 22.300005, 69.708925 22.301521, 69.709069 22.301476, 69.708505 22.299959, 69.708362 22.300005))"
way,480735676,,cooling,,,,"POLYGON ((69.710105 22.30028, 69.709572 22.298806, 69.709422 22.298853, 69.709956 22.300327, 69.710105 22.30028))"
way,480924465,,,,storage_tank,,"POLYGON ((69.7653 22.333324, 69.76522 22.333239, 69.765111 22.33319, 69.76499 22.333182, 69.764875 22.333218, 69.764783 22.333292, 69.76473 22.333393, 69.764722 22.333505, 69.764761 22.333612, 69.764841 22.333696, 69.76495 22.333746, 69.765071 22.333753, 69.765186 22.333717, 69.765277 22.333643, 69.765331 22.333542, 69.765339 22.33343, 69.7653 22.333324))"
way,480924466,,,,storage_tank,,"POLYGON ((69.763846 22.335376, 69.763762 22.33529, 69.763649 22.33524, 69.763524 22.335235, 69.763406 22.335274, 69.763314 22.335352, 69.76326 22.335456, 69.763254 22.335572, 69.763296 22.335681, 69.76338 22.335766, 69.763493 22.335816, 69.763618 22.335822, 69.763736 22.335782, 69.763829 22.335705, 69.763882 22.3356, 69.763888 22.335484, 69.763846 22.335376))"
way,480924467,,,,storage_tank,,"POLYGON ((69.765123 22.334758, 69.765052 22.334668, 69.76495 22.334609, 69.764831 22.334592, 69.764714 22.334618, 69.764616 22.334683, 69.764553 22.334778, 69.764534 22.334888, 69.764562 22.334996, 69.764633 22.335086, 69.764735 22.335144, 69.764854 22.335162, 69.764971 22.335136, 69.765069 22.335071, 69.765132 22.334976, 69.765151 22.334866, 69.765123 22.334758))"
way,480924468,,,,storage_tank,,"POLYGON ((69.76542 22.33639, 69.765335 22.336315, 69.765225 22.336275, 69.765106 22.336278, 69.764998 22.336322, 69.764916 22.336401, 69.764874 22.336503, 69.764876 22.336613, 69.764924 22.336713, 69.76501 22.336788, 69.76512 22.336828, 69.765239 22.336825, 69.765347 22.336781, 69.765428 22.336702, 69.765471 22.3366, 69.765468 22.33649, 69.76542 22.33639))"
way,480924469,,,,storage_tank,,"POLYGON ((69.766756 22.335787, 69.766687 22.335695, 69.766584 22.335634, 69.766465 22.335614, 69.766346 22.335638, 69.766246 22.335703, 69.76618 22.335798, 69.766159 22.335908, 69.766185 22.336018, 69.766254 22.33611, 69.766357 22.336171, 69.766476 22.336191, 69.766595 22.336167, 69.766695 22.336103, 69.766761 22.336008, 69.766782 22.335897, 69.766756 22.335787))"
way,480924572,,,,storage_tank,,"POLYGON ((69.762969 22.333429, 69.762928 22.333387, 69.762873 22.333363, 69.762812 22.33336, 69.762755 22.333379, 69.76271 22.333417, 69.762684 22.333468, 69.76268 22.333524, 69.762701 22.333577, 69.762742 22.333619, 69.762796 22.333643, 69.762857 22.333646, 69.762915 22.333627, 69.76296 22.333589, 69.762986 22.333539, 69.762989 22.333482, 69.762969 22.333429))"
way,480924573,,,,storage_tank,,"POLYGON ((69.762721 22.333786, 69.76268 22.333745, 69.762625 22.33372, 69.762564 22.333717, 69.762507 22.333736, 69.762462 22.333774, 69.762436 22.333825, 69.762432 22.333881, 69.762453 22.333934, 69.762493 22.333976, 69.762548 22.334, 69.762609 22.334003, 69.762667 22.333984, 69.762712 22.333947, 69.762738 22.333896, 69.762741 22.33384, 69.762721 22.333786))"
way,480924574,,,,storage_tank,,"POLYGON ((69.762478 22.33413, 69.762437 22.334088, 69.762382 22.334064, 69.762322 22.334061, 69.762264 22.33408, 69.762219 22.334118, 69.762193 22.334168, 69.76219 22.334225, 69.76221 22.334278, 69.762251 22.33432, 69.762306 22.334344, 69.762366 22.334347, 69.762424 22.334328, 69.762469 22.33429, 69.762495 22.334239, 69.762498 22.334183, 69.762478 22.33413))"
way,480924575,,,,storage_tank,,"POLYGON ((69.762186 22.334499, 69.762145 22.334457, 69.76209 22.334433, 69.762029 22.33443, 69.761972 22.334449, 69.761927 22.334487, 69.7619 22.334537, 69.761897 22.334594, 69.761918 22.334647, 69.761958 22.334689, 69.762013 22.334713, 69.762074 22.334716, 69.762132 22.334697, 69.762177 22.334659, 69.762203 22.334608, 69.762206 22.334552, 69.762186 22.334499))"
way,480924669,,,,storage_tank,,"POLYGON ((69.761568 22.331986, 69.761497 22.331934, 69.76141 22.331912, 69.76132 22.331922, 69.761242 22.331962, 69.761186 22.332028, 69.761161 22.332108, 69.761172 22.332191, 69.761216 22.332264, 69.761287 22.332315, 69.761374 22.332338, 69.761463 22.332328, 69.761542 22.332287, 69.761598 22.332222, 69.761622 22.332142, 69.761612 22.332059, 69.761568 22.331986))"
way,480924670,,,,storage_tank,,"POLYGON ((69.760983 22.332829, 69.760912 22.332778, 69.760825 22.332755, 69.760736 22.332765, 69.760657 22.332806, 69.760601 22.332871, 69.760577 22.332952, 69.760587 22.333034, 69.760632 22.333107, 69.760702 22.333159, 69.760789 22.333182, 69.760879 22.333172, 69.760957 22.333131, 69.761013 22.333065, 69.761038 22.332985, 69.761027 22.332902, 69.760983 22.332829))"
way,480924671,,,,storage_tank,,"POLYGON ((69.760542 22.33338, 69.760471 22.333329, 69.760384 22.333306, 69.760294 22.333316, 69.760216 22.333357, 69.76016 22.333422, 69.760136 22.333502, 69.760146 22.333585, 69.76019 22.333658, 69.760261 22.33371, 69.760348 22.333732, 69.760438 22.333722, 69.760516 22.333682, 69.760572 22.333616, 69.760596 22.333536, 69.760586 22.333453, 69.760542 22.33338))"
way,480924673,,,,storage_tank,,"POLYGON ((69.76035 22.331228, 69.760279 22.331176, 69.760192 22.331154, 69.760103 22.331164, 69.760024 22.331204, 69.759968 22.33127, 69.759944 22.33135, 69.759954 22.331433, 69.759998 22.331506, 69.760069 22.331557, 69.760156 22.33158, 69.760246 22.33157, 69.760324 22.331529, 69.76038 22.331464, 69.760405 22.331384, 69.760394 22.331301, 69.76035 22.331228))"
way,480924674,,,,storage_tank,,"POLYGON ((69.76075 22.330667, 69.760679 22.330616, 69.760592 22.330593, 69.760502 22.330603, 69.760424 22.330644, 69.760368 22.330709, 69.760343 22.33079, 69.760354 22.330872, 69.760398 22.330945, 69.760469 22.330997, 69.760556 22.331019, 69.760645 22.33101, 69.760724 22.330969, 69.76078 22.330903, 69.760804 22.330823, 69.760794 22.33074, 69.76075 22.330667))"
way,480924675,,,,storage_tank,,"POLYGON ((69.761978 22.331402, 69.761907 22.33135, 69.76182 22.331327, 69.761731 22.331337, 69.761652 22.331378, 69.761596 22.331444, 69.761572 22.331524, 69.761582 22.331607, 69.761627 22.33168, 69.761697 22.331731, 69.761784 22.331754, 69.761874 22.331744, 69.761952 22.331703, 69.762008 22.331638, 69.762033 22.331557, 69.762022 22.331474, 69.761978 22.331402))"
way,480924755,,,,storage_tank,,"POLYGON ((69.758078 22.331851, 69.758007 22.331799, 69.75792 22.331776, 69.757831 22.331786, 69.757752 22.331827, 69.757696 22.331893, 69.757672 22.331973, 69.757682 22.332056, 69.757727 22.332128, 69.757798 22.33218, 69.757884 22.332203, 69.757974 22.332193, 69.758052 22.332152, 69.758108 22.332087, 69.758133 22.332006, 69.758122 22.331923, 69.758078 22.331851))"
way,480924756,,,,storage_tank,,"POLYGON ((69.759344 22.332657, 69.759273 22.332605, 69.759186 22.332583, 69.759097 22.332593, 69.759018 22.332633, 69.758962 22.332699, 69.758938 22.332779, 69.758948 22.332862, 69.758993 22.332935, 69.759064 22.332986, 69.75915 22.333009, 69.75924 22.332999, 69.759318 22.332958, 69.759374 22.332893, 69.759399 22.332813, 69.759388 22.33273, 69.759344 22.332657))"
way,480924757,,,,storage_tank,,"POLYGON ((69.759738 22.332074, 69.759667 22.332022, 69.759581 22.332, 69.759491 22.33201, 69.759412 22.33205, 69.759357 22.332116, 69.759332 22.332196, 69.759343 22.332279, 69.759387 22.332352, 69.759458 22.332404, 69.759545 22.332426, 69.759634 22.332416, 69.759713 22.332375, 69.759769 22.33231, 69.759793 22.33223, 69.759782 22.332147, 69.759738 22.332074))"
way,480924763,,,,storage_tank,,"POLYGON ((69.759502 22.329873, 69.759431 22.329822, 69.759345 22.329799, 69.759255 22.329809, 69.759176 22.32985, 69.759121 22.329915, 69.759096 22.329996, 69.759107 22.330078, 69.759151 22.330151, 69.759222 22.330203, 69.759308 22.330225, 69.759398 22.330216, 69.759477 22.330175, 69.759533 22.330109, 69.759557 22.330029, 69.759546 22.329946, 69.759502 22.329873))"
way,480924764,,,,storage_tank,,"POLYGON ((69.759092 22.330461, 69.759021 22.33041, 69.758934 22.330387, 69.758845 22.330397, 69.758766 22.330438, 69.75871 22.330503, 69.758686 22.330584, 69.758696 22.330666, 69.75874 22.330739, 69.758811 22.330791, 69.758898 22.330813, 69.758988 22.330804, 69.759066 22.330763, 69.759122 22.330697, 69.759147 22.330617, 69.759136 22.330534, 69.759092 22.330461))"
way,480924765,,,,storage_tank,,"POLYGON ((69.758496 22.33128, 69.758426 22.331228, 69.758339 22.331206, 69.758249 22.331216, 69.75817 22.331256, 69.758115 22.331322, 69.75809 22.331402, 69.758101 22.331485, 69.758145 22.331558, 69.758216 22.33161, 69.758303 22.331632, 69.758392 22.331622, 69.758471 22.331582, 69.758527 22.331516, 69.758551 22.331436, 69.75854 22.331353, 69.758496 22.33128))"
way,480924870,,,,storage_tank,,"POLYGON ((69.757036 22.33097, 69.756965 22.330918, 69.756878 22.330895, 69.756789 22.330905, 69.75671 22.330946, 69.756654 22.331012, 69.75663 22.331092, 69.75664 22.331175, 69.756685 22.331248, 69.756755 22.331299, 69.756842 22.331322, 69.756932 22.331312, 69.75701 22.331271, 69.757066 22.331206, 69.757091 22.331125, 69.75708 22.331042, 69.757036 22.33097))"
way,480924871,,,,storage_tank,,"POLYGON ((69.757393 22.330454, 69.757322 22.330402, 69.757235 22.330379, 69.757146 22.330389, 69.757067 22.33043, 69.757011 22.330496, 69.756987 22.330576, 69.756997 22.330659, 69.757041 22.330731, 69.757112 22.330783, 69.757199 22.330806, 69.757288 22.330796, 69.757367 22.330755, 69.757423 22.330689, 69.757447 22.330609, 69.757437 22.330526, 69.757393 22.330454))"
way,481164228,,,,storage_tank,,"POLYGON ((69.722022 22.382935, 69.721967 22.382802, 69.721861 22.382699, 69.72172 22.382641, 69.721566 22.382638, 69.721423 22.382689, 69.721311 22.382787, 69.721248 22.382917, 69.721245 22.383059, 69.7213 22.383192, 69.721406 22.383295, 69.721547 22.383353, 69.7217 22.383357, 69.721844 22.383306, 69.721956 22.383208, 69.722018 22.383078, 69.722022 22.382935))"
way,481164230,,,,storage_tank,,"POLYGON ((69.71889 22.380658, 69.718819 22.380509, 69.718692 22.380395, 69.718527 22.380336, 69.71835 22.380338, 69.718188 22.380404, 69.718066 22.380522, 69.718001 22.380674, 69.718004 22.380837, 69.718075 22.380987, 69.718202 22.3811, 69.718367 22.38116, 69.718544 22.381157, 69.718706 22.381092, 69.718828 22.380974, 69.718893 22.380822, 69.71889 22.380658))"
way,481164233,,,,storage_tank,,"POLYGON ((69.718278 22.382459, 69.718208 22.38231, 69.718081 22.382198, 69.717917 22.382138, 69.717742 22.382142, 69.717581 22.382207, 69.717459 22.382324, 69.717395 22.382475, 69.717398 22.382638, 69.717469 22.382786, 69.717595 22.382899, 69.717759 22.382958, 69.717935 22.382955, 69.718096 22.38289, 69.718218 22.382773, 69.718282 22.382622, 69.718278 22.382459))"
way,481165430,,,,storage_tank,,"POLYGON ((69.725482 22.379761, 69.725388 22.379652, 69.725255 22.379585, 69.725104 22.37957, 69.724959 22.379609, 69.724842 22.379697, 69.724769 22.37982, 69.724753 22.379959, 69.724796 22.380093, 69.724891 22.380202, 69.725024 22.380269, 69.725174 22.380284, 69.725319 22.380244, 69.725437 22.380156, 69.725509 22.380034, 69.725525 22.379895, 69.725482 22.379761))"
way,481165433,,,,storage_tank,,"POLYGON ((69.724351 22.381219, 69.724254 22.381106, 69.724117 22.381035, 69.723962 22.381018, 69.723811 22.381058, 69.723689 22.381147, 69.723613 22.381274, 69.723594 22.381417, 69.723637 22.381556, 69.723734 22.38167, 69.723871 22.38174, 69.724026 22.381757, 69.724176 22.381718, 69.724299 22.381628, 69.724375 22.381502, 69.724393 22.381358, 69.724351 22.381219))"
way,481165436,,,,storage_tank,,"POLYGON ((69.72221 22.380053, 69.722144 22.379925, 69.72203 22.37983, 69.721886 22.379783, 69.721733 22.37979, 69.721594 22.379851, 69.721492 22.379957, 69.72144 22.38009, 69.721448 22.380232, 69.721514 22.38036, 69.721628 22.380455, 69.721773 22.380502, 69.721926 22.380495, 69.722064 22.380434, 69.722167 22.380328, 69.722218 22.380195, 69.72221 22.380053))"
way,481232773,,,,storage_tank,,"POLYGON ((69.724216 22.383216, 69.724108 22.383112, 69.723965 22.383055, 69.723809 22.383053, 69.723664 22.383106, 69.723552 22.383207, 69.72349 22.383339, 69.723488 22.383483, 69.723546 22.383617, 69.723655 22.383721, 69.723798 22.383778, 69.723954 22.38378, 69.724098 22.383726, 69.72421 22.383626, 69.724272 22.383494, 69.724274 22.383349, 69.724216 22.383216))"
way,481232774,,,,storage_tank,,"POLYGON ((69.724023 22.385706, 69.723906 22.385618, 69.723762 22.385579, 69.723613 22.385594, 69.723482 22.385661, 69.723387 22.385769, 69.723345 22.385902, 69.723361 22.38604, 69.723433 22.386162, 69.72355 22.386249, 69.723694 22.386288, 69.723843 22.386273, 69.723975 22.386206, 69.724069 22.386098, 69.724111 22.385965, 69.724095 22.385827, 69.724023 22.385706))"
way,481232775,,,,storage_tank,,"POLYGON ((69.721781 22.385606, 69.721692 22.38549, 69.721561 22.385413, 69.721409 22.385389, 69.721258 22.38542, 69.721132 22.385503, 69.721049 22.385624, 69.721023 22.385764, 69.721057 22.385904, 69.721146 22.386021, 69.721277 22.386097, 69.721429 22.386121, 69.72158 22.38609, 69.721706 22.386007, 69.721789 22.385887, 69.721815 22.385746, 69.721781 22.385606))"
way,481233020,,,,storage_tank,,"POLYGON ((69.723865 22.387762, 69.723753 22.387665, 69.72361 22.387616, 69.723457 22.387621, 69.723318 22.38768, 69.723214 22.387783, 69.72316 22.387916, 69.723166 22.388057, 69.723229 22.388186, 69.723341 22.388282, 69.723485 22.388331, 69.723638 22.388326, 69.723777 22.388267, 69.723881 22.388164, 69.723934 22.388031, 69.723929 22.38789, 69.723865 22.387762))"
way,481233021,,,,storage_tank,,"POLYGON ((69.721784 22.38858, 69.721704 22.388456, 69.721579 22.388371, 69.721428 22.388336, 69.721274 22.388357, 69.721141 22.38843, 69.721048 22.388546, 69.72101 22.388686, 69.721033 22.388828, 69.721113 22.388951, 69.721238 22.389037, 69.721388 22.389072, 69.721542 22.389051, 69.721676 22.388977, 69.721768 22.388862, 69.721806 22.388722, 69.721784 22.38858))"
way,481421407,BORD's crude oil terminal,,industrial,,,"POLYGON ((69.732504 22.408177, 69.733749 22.411906, 69.734049 22.413632, 69.734924 22.414966, 69.737413 22.414996, 69.737477 22.413716, 69.739408 22.412477, 69.741662 22.411822, 69.74164 22.40834, 69.74135 22.406446, 69.74135 22.404442, 69.741548 22.403409, 69.74171 22.402484, 69.741672 22.401596, 69.741654 22.400147, 69.740589 22.398211, 69.737617 22.401734, 69.735814 22.403718, 69.734055 22.406228, 69.73355 22.406386, 69.732504 22.408177))"
way,481421627,,,,storage_tank,,"POLYGON ((69.73529 22.410854, 69.735214 22.410757, 69.735104 22.410694, 69.734976 22.410675, 69.73485 22.410702, 69.734745 22.410772, 69.734677 22.410874, 69.734657 22.410993, 69.734686 22.411109, 69.734762 22.411206, 69.734872 22.411269, 69.735 22.411288, 69.735126 22.41126, 69.735231 22.41119, 69.735299 22.411088, 69.73532 22.41097, 69.73529 22.410854))"
way,481421629,,,,storage_tank,,"POLYGON ((69.736701 22.412706, 69.736634 22.412599, 69.736528 22.412524, 69.7364 22.412493, 69.736268 22.412509, 69.736152 22.41257, 69.736071 22.412668, 69.736037 22.412787, 69.736054 22.412909, 69.736121 22.413016, 69.736227 22.413091, 69.736356 22.413123, 69.736488 22.413106, 69.736603 22.413045, 69.736684 22.412947, 69.736718 22.412828, 69.736701 22.412706))"
way,481421630,,,,storage_tank,,"POLYGON ((69.735298 22.412661, 69.735211 22.412569, 69.735092 22.412515, 69.734961 22.412507, 69.734835 22.412546, 69.734736 22.412626, 69.734677 22.412736, 69.734668 22.412858, 69.734711 22.412974, 69.734798 22.413066, 69.734916 22.41312, 69.735048 22.413128, 69.735173 22.413089, 69.735273 22.413009, 69.735332 22.412899, 69.73534 22.412777, 69.735298 22.412661))"
way,481422333,,,,storage_tank,,"POLYGON ((69.736654 22.40904, 69.736574 22.408943, 69.736459 22.408882, 69.736328 22.408866, 69.7362 22.408898, 69.736095 22.408972, 69.736028 22.409078, 69.736011 22.4092, 69.736046 22.409318, 69.736126 22.409415, 69.736241 22.409476, 69.736372 22.409492, 69.7365 22.409461, 69.736605 22.409386, 69.736671 22.40928, 69.736689 22.409158, 69.736654 22.40904))"
